topic,date,count
iodine-questions,2013-06,2
iodine-questions,2013-11,2
iodine-questions,2014-02,2
iodine-questions,2014-03,4
iodine-questions,2014-08,2
iris-questions,2012-10,2
iris-questions,2014-04,5
iris-questions,2014-10,2
iron-deficiency-anemia-questions,2013-10,2
iron-deficiency-anemia-questions,2013-12,2
iron-questions,2010-08,5
iron-questions,2012-10,15
iron-questions,2012-11,8
iron-questions,2012-12,10
iron-questions,2013-02,2
iron-questions,2013-04,2
iron-questions,2013-05,2
iron-questions,2013-06,2
iron-questions,2013-07,4
iron-questions,2013-08,2
iron-questions,2013-09,6
iron-questions,2013-10,6
iron-questions,2013-11,4
iron-questions,2013-12,4
iron-questions,2014-01,2
iron-questions,2014-02,4
iron-questions,2014-03,2
iron-questions,2014-04,5
iron-questions,2014-05,13
iron-questions,2014-06,3
iron-questions,2014-07,2
iron-questions,2014-08,2
iron-questions,2014-10,6
irregularity-questions,2010-09,2
irregularity-questions,2012-10,21
irregularity-questions,2012-11,7
irregularity-questions,2012-12,12
irregularity-questions,2013-01,11
irregularity-questions,2013-02,12
irregularity-questions,2013-03,8
irregularity-questions,2013-04,4
irregularity-questions,2013-05,4
irregularity-questions,2013-06,6
irregularity-questions,2013-07,11
irregularity-questions,2013-08,2
irregularity-questions,2013-09,7
irregularity-questions,2013-10,2
irregularity-questions,2013-11,6
irregularity-questions,2013-12,8
irregularity-questions,2014-01,12
irregularity-questions,2014-02,21
irregularity-questions,2014-03,16
irregularity-questions,2014-04,11
irregularity-questions,2014-05,4
irregularity-questions,2014-07,6
irregularity-questions,2014-08,8
irregularity-questions,2014-09,9
irregularity-questions,2014-10,6
irregularity-questions,2014-11,10
irregularity-questions,2014-12,2
irritability-questions,2012-11,2
irritability-questions,2013-06,2
irritability-questions,2013-07,2
irritability-questions,2013-10,2
irritability-questions,2013-12,2
irritability-questions,2014-01,2
irritability-questions,2014-06,3
irritability-questions,2014-10,2
irritable-bowel-syndrome-questions,2012-12,2
irritable-bowel-syndrome-questions,2013-01,2
irritable-bowel-syndrome-questions,2013-04,3
irritable-bowel-syndrome-questions,2013-06,2
irritable-bowel-syndrome-questions,2013-07,4
irritable-bowel-syndrome-questions,2013-08,4
irritable-bowel-syndrome-questions,2013-10,2
irritable-bowel-syndrome-questions,2013-11,2
irritable-bowel-syndrome-questions,2014-02,2
irritable-bowel-syndrome-questions,2014-04,2
irritable-bowel-syndrome-questions,2014-06,2
irritable-bowel-syndrome-questions,2014-07,2
irritable-bowel-syndrome-questions,2014-11,4
ischemia-questions,2012-10,2
ischemia-questions,2013-10,2
ischemia-questions,2014-03,2
itch-questions,2010-07,5
itch-questions,2010-08,6
itch-questions,2010-09,2
itch-questions,2012-10,47
itch-questions,2012-11,29
itch-questions,2012-12,8
itch-questions,2013-01,4
itch-questions,2013-02,10
itch-questions,2013-03,4
itch-questions,2013-04,8
itch-questions,2013-05,4
itch-questions,2013-06,17
itch-questions,2013-07,6
itch-questions,2013-08,18
itch-questions,2013-09,17
itch-questions,2013-10,9
itch-questions,2013-11,16
itch-questions,2013-12,31
itch-questions,2014-01,10
itch-questions,2014-02,12
itch-questions,2014-03,26
itch-questions,2014-04,10
itch-questions,2014-05,14
itch-questions,2014-06,26
itch-questions,2014-07,14
itch-questions,2014-08,18
itch-questions,2014-09,19
itch-questions,2014-10,14
itch-questions,2014-11,10
jalapeno-questions,2014-03,2
jaundice-questions,2013-06,2
jaundice-questions,2013-07,2
jaundice-questions,2013-08,2
jaundice-questions,2013-10,2
jaundice-questions,2014-02,2
jaundice-questions,2014-03,2
jaundice-questions,2014-08,2
jaw-questions,2012-10,14
jaw-questions,2012-11,7
jaw-questions,2012-12,14
jaw-questions,2013-01,7
jaw-questions,2013-02,2
jaw-questions,2013-03,4
jaw-questions,2013-04,4
jaw-questions,2013-05,11
jaw-questions,2013-06,6
jaw-questions,2013-07,2
jaw-questions,2013-08,8
jaw-questions,2013-09,9
jaw-questions,2014-01,5
jaw-questions,2014-02,2
jaw-questions,2014-03,6
jaw-questions,2014-04,4
jaw-questions,2014-05,5
jaw-questions,2014-07,2
jaw-questions,2014-09,4
jaw-questions,2014-10,6
jaw-questions,2014-11,2
jaw-questions,2014-12,2
jelly-questions,2010-09,2
jelly-questions,2012-10,2
jelly-questions,2013-02,2
jelly-questions,2013-06,4
jelly-questions,2013-09,2
jelly-questions,2013-10,2
jelly-questions,2013-12,2
jelly-questions,2014-08,3
jelly-questions,2014-10,2
jet-lag-questions,2013-06,3
jet-lag-questions,2014-03,2
jock-itch-questions,2013-03,3
jock-itch-questions,2013-06,2
jock-itch-questions,2013-07,2
jock-itch-questions,2013-08,2
jock-itch-questions,2013-09,2
jock-itch-questions,2013-12,2
jock-itch-questions,2014-02,4
jock-itch-questions,2014-08,4
jock-itch-questions,2014-11,2
jock-itch-questions,2014-12,2
juice-questions,2010-09,2
juice-questions,2012-11,6
juice-questions,2012-12,6
juice-questions,2013-01,7
juice-questions,2013-02,2
juice-questions,2013-03,5
juice-questions,2013-04,2
juice-questions,2013-05,4
juice-questions,2013-08,9
juice-questions,2013-09,2
juice-questions,2013-10,2
juice-questions,2013-11,2
juice-questions,2013-12,2
juice-questions,2014-01,2
juice-questions,2014-02,2
juice-questions,2014-03,20
juice-questions,2014-04,4
juice-questions,2014-05,7
juice-questions,2014-07,4
juice-questions,2014-09,5
juice-questions,2014-10,2
juice-questions,2014-11,8
kale-questions,2010-06,2
kale-questions,2013-05,2
kale-questions,2013-07,2
kale-questions,2014-02,2
kale-questions,2014-03,3
keloid-questions,2013-01,2
keloid-questions,2013-12,2
keloid-questions,2014-02,2
kentucky-questions,2013-08,2
keratoconus-questions,2013-01,4
keratosis-pilaris-questions,2012-10,2
keratosis-pilaris-questions,2013-01,2
keratosis-pilaris-questions,2014-02,2
kernel-questions,2013-10,2
kernel-questions,2014-10,2
ketchup-questions,2014-04,2
ketogenic-diet-questions,2014-11,2
kidney-cancer-questions,2013-12,2
kidney-cancer-questions,2014-02,3
kidney-cancer-questions,2014-03,2
kidney-cancer-questions,2014-08,2
kidney-cancer-questions,2014-11,2
kidney-disease-questions,2012-11,2
kidney-disease-questions,2012-12,2
kidney-disease-questions,2013-03,2
kidney-disease-questions,2013-08,4
kidney-disease-questions,2013-09,2
kidney-disease-questions,2013-12,2
kidney-disease-questions,2014-01,6
kidney-disease-questions,2014-03,5
kidney-disease-questions,2014-04,4
kidney-disease-questions,2014-06,4
kidney-disease-questions,2014-08,2
kidney-disease-questions,2014-10,2
kidney-failure-questions,2012-12,2
kidney-failure-questions,2013-08,2
kidney-failure-questions,2013-09,2
kidney-failure-questions,2013-11,2
kidney-failure-questions,2014-01,3
kidney-failure-questions,2014-04,2
kidney-failure-questions,2014-06,2
kidney-failure-questions,2014-07,3
kidney-failure-questions,2014-09,2
kidney-infection-questions,2012-10,2
kidney-infection-questions,2013-01,2
kidney-infection-questions,2013-05,2
kidney-infection-questions,2013-07,4
kidney-infection-questions,2013-08,2
kidney-infection-questions,2013-10,2
kidney-infection-questions,2013-11,4
kidney-infection-questions,2014-01,10
kidney-infection-questions,2014-02,2
kidney-infection-questions,2014-03,2
kidney-infection-questions,2014-04,3
kidney-infection-questions,2014-05,2
kidney-infection-questions,2014-07,2
kidney-infection-questions,2014-10,4
kidney-questions,2010-08,4
kidney-questions,2010-11,3
kidney-questions,2012-10,15
kidney-questions,2012-11,11
kidney-questions,2012-12,11
kidney-questions,2013-01,12
kidney-questions,2013-02,11
kidney-questions,2013-03,4
kidney-questions,2013-04,3
kidney-questions,2013-05,6
kidney-questions,2013-07,14
kidney-questions,2013-08,12
kidney-questions,2013-09,12
kidney-questions,2013-10,6
kidney-questions,2013-11,16
kidney-questions,2013-12,8
kidney-questions,2014-01,12
kidney-questions,2014-02,4
kidney-questions,2014-03,30
kidney-questions,2014-04,25
kidney-questions,2014-05,7
kidney-questions,2014-06,7
kidney-questions,2014-07,13
kidney-questions,2014-08,9
kidney-questions,2014-09,4
kidney-questions,2014-10,8
kidney-questions,2014-11,4
kidney-questions,2014-12,2
kidney-stone-questions,2010-11,3
kidney-stone-questions,2012-10,14
kidney-stone-questions,2012-11,4
kidney-stone-questions,2012-12,9
kidney-stone-questions,2013-01,6
kidney-stone-questions,2013-02,2
kidney-stone-questions,2013-03,2
kidney-stone-questions,2013-04,9
kidney-stone-questions,2013-05,2
kidney-stone-questions,2013-07,8
kidney-stone-questions,2013-08,4
kidney-stone-questions,2013-09,4
kidney-stone-questions,2013-11,6
kidney-stone-questions,2013-12,7
kidney-stone-questions,2014-01,4
kidney-stone-questions,2014-02,4
kidney-stone-questions,2014-03,15
kidney-stone-questions,2014-04,7
kidney-stone-questions,2014-05,2
kidney-stone-questions,2014-07,2
kidney-stone-questions,2014-08,4
kidney-stone-questions,2014-09,2
kidney-stone-questions,2014-10,4
kidney-stone-questions,2014-11,4
kiwi-questions,2013-04,3
klinefelters-syndrome-questions,2012-11,2
knee-pain-questions,2010-08,2
knee-pain-questions,2012-10,2
knee-pain-questions,2012-11,4
knee-pain-questions,2013-02,2
knee-pain-questions,2013-03,2
knee-pain-questions,2013-08,2
knee-pain-questions,2013-09,5
knee-pain-questions,2013-10,4
knee-pain-questions,2013-11,2
knee-pain-questions,2013-12,2
knee-pain-questions,2014-02,4
knee-pain-questions,2014-04,2
knee-pain-questions,2014-06,2
knee-pain-questions,2014-07,2
knee-pain-questions,2014-09,1
knee-pain-questions,2014-10,7
knee-pain-questions,2014-11,4
knee-pain-questions,2014-12,2
knee-questions,2010-06,6
knee-questions,2010-08,4
knee-questions,2012-10,53
knee-questions,2012-11,37
knee-questions,2012-12,38
knee-questions,2013-01,23
knee-questions,2013-02,25
knee-questions,2013-03,13
knee-questions,2013-04,10
knee-questions,2013-05,6
knee-questions,2013-06,16
knee-questions,2013-07,10
knee-questions,2013-08,25
knee-questions,2013-09,17
knee-questions,2013-10,8
knee-questions,2013-11,4
knee-questions,2013-12,19
knee-questions,2014-01,9
knee-questions,2014-02,14
knee-questions,2014-03,20
knee-questions,2014-04,32
knee-questions,2014-05,18
knee-questions,2014-06,23
knee-questions,2014-07,26
knee-questions,2014-08,11
knee-questions,2014-09,13
knee-questions,2014-10,21
knee-questions,2014-11,10
knocked-out-tooth-questions,2014-12,2
kyphosis-questions,2013-02,2
laboratory-test-questions,2012-10,2
laboratory-test-questions,2013-01,2
laboratory-test-questions,2013-05,2
laboratory-test-questions,2013-11,2
laboratory-test-questions,2014-03,2
labor-questions,2012-10,2
labor-questions,2012-11,4
labor-questions,2013-09,2
labor-questions,2013-11,2
labor-questions,2013-12,6
labor-questions,2014-01,2
labor-questions,2014-02,4
labor-questions,2014-05,2
labor-questions,2014-07,4
lactate-questions,2012-10,2
lactate-questions,2013-02,2
lactate-questions,2013-07,2
lactate-questions,2013-09,4
lactic-acid-questions,2012-11,2
lactic-acid-questions,2013-09,2
lactose-intolerance-questions,2012-10,2
lactose-intolerance-questions,2012-11,2
lactose-intolerance-questions,2013-05,2
lactose-intolerance-questions,2014-02,4
lactose-intolerance-questions,2014-04,2
lactose-intolerance-questions,2014-05,2
lactose-questions,2012-10,5
lactose-questions,2012-12,2
lactose-questions,2013-01,3
lactose-questions,2013-02,2
lactose-questions,2013-03,3
lactose-questions,2013-08,2
lactose-questions,2014-07,5
laminectomy-questions,2013-12,2
laminotomy-questions,2013-09,2
laminotomy-questions,2014-03,2
laparoscopic-surgery-questions,2012-10,2
laparoscopic-surgery-questions,2012-12,2
laparoscopic-surgery-questions,2014-01,2
laparoscopic-surgery-questions,2014-07,2
laparoscopy-questions,2012-12,2
laparoscopy-questions,2013-02,2
laparoscopy-questions,2013-04,3
laparoscopy-questions,2013-06,6
laparoscopy-questions,2013-07,2
laparoscopy-questions,2013-11,4
laparoscopy-questions,2014-10,2
laparotomy-questions,2012-12,2
lap-band-surgery-questions,2012-10,2
large-intestine-questions,2012-10,4
large-intestine-questions,2013-07,2
large-intestine-questions,2013-11,2
laryngitis-questions,2012-10,3
laryngitis-questions,2014-02,7
laryngitis-questions,2014-03,2
larynx-questions,2013-02,2
larynx-questions,2013-06,8
laser-therapy-questions,2013-09,2
laser-therapy-questions,2014-05,2
lasik-questions,2013-07,2
lasik-questions,2014-01,2
lasik-questions,2014-05,3
lazy-eye-questions,2012-11,2
lazy-eye-questions,2013-06,3
lazy-eye-questions,2014-11,4
learning-disability-questions,2012-12,2
learning-disability-questions,2014-10,2
leep-questions,2013-02,2
leep-questions,2013-04,2
leep-questions,2013-10,2
leep-questions,2013-12,2
left-ventricular-hypertrophy-questions,2013-08,2
legg-calve-perthes-disease-questions,2010-09,2
leg-questions,2010-08,8
leg-questions,2010-09,2
leg-questions,2012-10,98
leg-questions,2012-11,65
leg-questions,2012-12,82
leg-questions,2013-01,53
leg-questions,2013-02,38
leg-questions,2013-03,38
leg-questions,2013-04,19
leg-questions,2013-05,20
leg-questions,2013-06,40
leg-questions,2013-07,52
leg-questions,2013-08,44
leg-questions,2013-09,42
leg-questions,2013-10,19
leg-questions,2013-11,22
leg-questions,2013-12,24
leg-questions,2014-01,21
leg-questions,2014-02,53
leg-questions,2014-03,39
leg-questions,2014-04,46
leg-questions,2014-05,45
leg-questions,2014-06,50
leg-questions,2014-07,72
leg-questions,2014-08,40
leg-questions,2014-09,32
leg-questions,2014-10,14
leg-questions,2014-11,16
leg-questions,2014-12,6
lemon-questions,2012-11,6
lemon-questions,2013-03,3
lemon-questions,2013-06,2
lemon-questions,2013-07,4
lemon-questions,2013-08,4
lemon-questions,2013-11,2
lemon-questions,2013-12,4
lemon-questions,2014-02,2
lemon-questions,2014-03,2
lemon-questions,2014-04,9
lemon-questions,2014-09,2
lemon-questions,2014-11,2
lens-questions,2012-10,5
lens-questions,2013-02,2
lens-questions,2013-06,3
lens-questions,2014-04,2
lens-questions,2014-09,3
lentil-questions,2013-12,2
leprosy-questions,2014-04,2
lettuce-questions,2014-04,4
lettuce-questions,2014-06,3
leukemia-questions,2012-10,2
leukemia-questions,2012-11,2
leukemia-questions,2013-01,2
leukoplakia-questions,2014-12,2
lh-level-questions,2014-10,2
libido-questions,2010-06,2
libido-questions,2012-12,2
libido-questions,2013-01,4
libido-questions,2013-03,6
libido-questions,2013-05,7
libido-questions,2013-08,2
libido-questions,2013-10,7
libido-questions,2013-11,2
libido-questions,2013-12,10
libido-questions,2014-01,2
libido-questions,2014-03,2
libido-questions,2014-04,3
libido-questions,2014-06,2
libido-questions,2014-07,2
libido-questions,2014-08,9
libido-questions,2014-09,2
libido-questions,2014-10,5
libido-questions,2014-11,4
lice-infestation-questions,2010-11,3
lice-infestation-questions,2013-01,2
lice-questions,2010-11,3
lice-questions,2012-10,2
lice-questions,2012-11,2
lice-questions,2012-12,2
lice-questions,2013-03,3
lice-questions,2013-08,2
lice-questions,2013-09,2
lice-questions,2013-10,2
lice-questions,2013-12,4
lice-questions,2014-04,2
lice-questions,2014-06,2
lice-questions,2014-07,4
lice-questions,2014-09,2
li-fraumeni-syndrome-questions,2013-10,2
ligament-questions,2010-08,2
ligament-questions,2012-10,4
ligament-questions,2012-11,6
ligament-questions,2012-12,6
ligament-questions,2013-01,3
ligament-questions,2013-02,2
ligament-questions,2013-07,2
ligament-questions,2013-11,2
ligament-questions,2014-02,2
ligament-questions,2014-03,2
ligament-questions,2014-04,2
ligament-questions,2014-07,2
ligament-questions,2014-08,1
lightheadedness-questions,2012-10,16
lightheadedness-questions,2012-11,6
lightheadedness-questions,2012-12,26
lightheadedness-questions,2013-01,14
lightheadedness-questions,2013-02,17
lightheadedness-questions,2013-03,7
lightheadedness-questions,2013-04,6
lightheadedness-questions,2013-05,7
lightheadedness-questions,2013-06,6
lightheadedness-questions,2013-07,10
lightheadedness-questions,2013-08,10
lightheadedness-questions,2013-11,2
lightheadedness-questions,2014-01,2
lightheadedness-questions,2014-02,2
lightheadedness-questions,2014-03,2
lightheadedness-questions,2014-04,5
lightheadedness-questions,2014-05,3
lightheadedness-questions,2014-07,2
lightheadedness-questions,2014-08,2
lightheadedness-questions,2014-09,2
lightheadedness-questions,2014-10,3
lightheadedness-questions,2014-11,2
limb-questions,2012-10,2
limb-questions,2012-11,2
limb-questions,2012-12,2
limb-questions,2013-04,2
limb-questions,2013-10,4
limb-questions,2014-04,2
limb-questions,2014-08,6
lime-questions,2012-11,3
lime-questions,2014-07,2
lipid-questions,2014-02,2
lipid-questions,2014-06,2
lipid-questions,2014-10,2
liposuction-questions,2010-07,3
liposuction-questions,2010-08,3
liposuction-questions,2012-11,3
liposuction-questions,2013-06,2
liposuction-questions,2014-01,2
lip-questions,2012-10,23
lip-questions,2012-11,24
lip-questions,2012-12,17
lip-questions,2013-01,13
lip-questions,2013-02,6
lip-questions,2013-03,11
lip-questions,2013-04,3
lip-questions,2013-05,9
lip-questions,2013-07,6
lip-questions,2013-08,10
lip-questions,2013-09,8
lip-questions,2013-10,21
lip-questions,2013-11,5
lip-questions,2013-12,18
